,0
4994,32020R2170
4995,22010A0521(01)
4996,32000R0032
4997,31998D0259
4998,32019R0817R(01)
4999,32012L0023
5000,22016D0385
5001,32013D0210
5002,02002L0058-20091219
5003,32003R0975
5004,32003D0307
5005,32019R0139
5006,32004L0054R(02)
5007,32009R0977
5008,32012R0737
5009,32022D0967
5010,32022R0168
5011,32009R1154
5012,32023D1145
5013,32013R0598
5014,02019R0817-20210803
5015,32015D2091
5016,22007D0096
5017,32011R0291R(01)
5018,32007R0498
5019,32008D0439
5020,32014R1169
5021,32019R1926
5022,32018R0764
5023,31998D0475
5024,32022D0039
5025,32019D2003
5026,32022D0757
5027,31998Y0213(02)
5028,31989R3171
5029,32018D0272
5030,02012D0023-20130701
5031,31985D0318
5032,32022R0720
5033,32014R0639R(03)
5034,32022D2050
5035,32015D0041(01)
5036,02014D0170-20230224
5037,02000R1916-20140101
5038,32014D0935
5039,32012R1026
5040,32004R1601
5041,32021O0827
5042,32023D0264
5043,32021R1864
5044,02004R2104-20100514
5045,32018D1297
5046,31997D0037
5047,32009R0254
5048,32004L0038R(08)
5049,32009D0933
5050,32009H0384
5051,31979D0691
5052,31993D0619
5053,32023R0052
5054,32003L0033R(02)
5055,32006D0796
5056,32014D0110
5057,32000D0360
5058,32015R0180
5059,22017D0683
5060,32021R2238
5061,32009D0908
5062,01998A0403(01)-20000519
5063,32022D2110
5064,32023R0062
5065,32011L0016
5066,32015D1522
5067,32022D2477
5068,32015R0414
5069,02002L0055-20220901
5070,32008D0070(01)
5071,32021R0853
5072,32003D0564
5073,32015D0431
5074,31993R2234
5075,32014R1299
5076,32011D0271
5077,32023D0133
5078,32019L0882
5079,32014R0682
5080,32008L0011
5081,32021R1696
5082,32008D0582(01)R(01)
5083,01999R0530-20090807
5084,32008R0457
5085,32011L0017
5086,31997D0469
5087,32017R0835
5088,31997L0067R(05)
5089,31969Y0617(02)
5090,32006R1555
5091,32007D0353
5092,32014L0017
5093,32020D1499
5094,31975S1870
5095,22009A0115(01)
5096,32021R1062
5097,32014L0062R(01)
5098,32019R1010
5099,31997S1401
5100,22008A0814(01)
5101,22016A0723(01)
5102,31990R2472
5103,31992D0617
5104,02002D0827-20040423
5105,32021D1998
5106,22023D0532
5107,32002R2368R(01)
5108,32021R1058R(01)
5109,32014R0516
5110,32003D0001
5111,02006R1184-20140101
5112,32014L0045R(04)
5113,31995Y0812(02)
5114,32019R1009
5115,02019R0943-20220623
5116,32020D0026
5117,32008R0717R(01)
5118,32023R1173
5119,32021R1377
5120,32018D0021
5121,32021D0958R(01)
5122,01991D0544-19990210
5123,31999D0170
5124,32014R0220
5125,32010D0069
5126,02000Q3614-20200423
5127,32006L0048
5128,32022R0025
5129,31976Y0226(03)
5130,01994L0062-20180704
5131,32006R1282
5132,31998Y1116(02)
5133,22021A0601(01)
5134,31998L0005
5135,32005D0685
5136,32013D0325
5137,02012R1215-20150226
5138,32023D0239
5139,31973S3073
5140,31996H0592
5141,32021D1320
5142,31998Q0430
5143,31988R4279
5144,32003D0015(01)
5145,31987R2658R(01)
5146,22008D0367
5147,31982L0621
5148,32014R0711
5149,32014R1302R(07)
5150,32000L0054
5151,32017R0753
5152,31991D0647
5153,32017R0567
5154,22005A1130(01)
5155,32019R0885
5156,32023R0842
5157,32015D1097
5158,32002R0894
5159,32014L0037
5160,32020R1640
5161,32022R0408
5162,32022D0884
5163,01988R2580-19881217
5164,32014L0075
5165,32008D0202
5166,22008D0786
5167,32016R1104
5168,32012L0045
5169,31989D0421
5170,32010R0838
5171,32018R0498
5172,31999R1488
5173,32022D2420
5174,31989R2557R(01)
5175,32018D1030
5176,32023R0751
5177,32011D0703
5178,31999R2218
5179,32008D0584
5180,32013L0063
5181,31995Y1207(01)
5182,31996D0127
5183,32014R1302R(02)
5184,32021D1802
5185,32023D0982
5186,32000R1228
5187,31977R2859
5188,31991D0175
5189,32012R0101
5190,32016D2000
5191,32022D2248
5192,32015R0741
5193,32021R0525
5194,31987L0540
5195,32018L0850
5196,32016D2143R(01)
5197,22018D1029
5198,32002D0735
5199,32019R0432
5200,32021D0812
5201,01968L0297-19850712
5202,32004D0204
5203,32020D0109
5204,32010D0699
5205,32016R0161
5206,32023R1447
5207,32023D1096
5208,31996D0150
5209,32014D0241
5210,32003R0384
5211,22007A1217(02)
5212,31992R1533
5213,32008H0416
5214,32019L0944
5215,32016D0610
5216,32017R1128
5217,01997A0226(02)-20150401
5218,32023D1517
5219,32009R0043
5220,01990R0048-20060719
5221,22013D0111
5222,32019R0947
5223,31998Y0731(03)
5224,31960D1027(01)
5225,32022R0685
5226,31991R2943
5227,32019R1830
5228,32020D0964R(01)
5229,32016D2077
5230,32009L0136
5231,32005D0377
5232,32011D0722
5233,32020R1001
5234,32020R0692
5235,31982D0297
5236,32001R1400R(01)
5237,32010D0403
5238,32019R1020R(05)
5239,32016R0182
5240,32019R0159
5241,22005D0318
5242,02011R0404-20200714
5243,32015L1127
5244,32013D0082
5245,02018R0196-20230501
5246,31977R2937
5247,32004D0753
5248,21990D1231(01)
5249,31975D0725
5250,32021R0690
5251,32022R0038
5252,31994D0413(01)
5253,22020A1231(03)
5254,32014L0012
5255,31997Y0408(01)
5256,32017D0563
5257,01980L1335-19870213
5258,32013L0040
5259,32006R0952
5260,32021D1145
5261,31999Q0531
5262,32010D0025
5263,32020O1690
5264,32013R1420
5265,32022L2555
5266,32016R1814
5267,22014D0474
5268,32021R0374
5269,32023D0368
5270,32001D0597
5271,32007R1362
5272,32018R1641
5273,22005A0121(01)
5274,32010R1163
5275,32019R0026R(01)
5276,32015D0854
5277,32000L0043
5278,22005A0105(01)
5279,32003R1536
5280,32007D0642
5281,32014R0078
5282,32015L0653
5283,32019L1833
5284,31975D0358
5285,22006D0727
5286,22004D0178
5287,32013R1176
5288,32020D1348
5289,32021R2116
5290,32019R0005
5291,32020R0271
5292,32019R0452
5293,31998R0148
5294,31994D0645
5295,32002L0084
5296,32021R1057
5297,32006L0103
5298,32021R0690R(01)
5299,31990D0184
5300,32021R0882
5301,02006D0144-20090119
5302,32020R0639
5303,32019R1009R(12)
5304,32014R0269R(01)
5305,32021D0752
5306,32019R0343
5307,02009L0031-20181224
5308,31977Y0319(01)
5309,31987Y1009(01)
5310,31990D1231(01)
5311,32008R0598
5312,31991R1911
5313,32023R1444
5314,32010D0787
5315,32016R0591
5316,32022D1962
5317,32011R0310
5318,31986L0320
5319,32021R0618
5320,32022D1272
5321,32014R0906
5322,22004D0868
5323,31995R2357
5324,31994R3162
5325,32008R0402R(01)
5326,32021D1872
5327,32018R1685
5328,32019R2099
5329,32016R2148
5330,32021D1853
5331,01977D0271-19900423
5332,32021R0584
5333,32001H0206
5334,32020D1146
5335,32022L1632
5336,32018D0509
5337,31980R3308
5338,32022R1357
5339,32020D0721
5340,31993R1943
5341,32005H0762
5342,32023R0066
5343,32022L0278
5344,32000D0074
5345,02009R0401-20210729
5346,32021R1977
5347,32013D0005(01)
5348,31998R0846
5349,02004R0725-20090420
5350,32022L0738
5351,32010D0076
5352,32017D2440
5353,32000D0261
5354,32014R1112
5355,32022R1480
5356,31984D0520
5357,32007R0455
5358,31998R2580
5359,32010D0183
5360,02014D0053(01)-20151212
5361,32020D1501
5362,31972D0436
5363,32021D0615(01)
5364,32020R0128
5365,01998L0079-20120111
5366,32013R0478
5367,02002A0430(02)-20230101
5368,02005R1811-20230720
5369,31994R0882
5370,21990A0412(01)
5371,32023R0463
5372,31999D0731
5373,32014O0060R(02)
5374,31987R4141
5375,32021O0565
5376,32022R0790
5377,32022R0110R(01)
5378,32013R0366
5379,31999R1215
5380,32017D0729
5381,22005A1026(01)
5382,32005D1212(01)
5383,32011D0290
5384,32015R1932
5385,02010R1094-20200101
5386,32009R0267
5387,02004A1228(02)-20160101
5388,32023R0195
5389,32011R0620
5390,32007L0072
5391,32014L0065R(03)
5392,32015R2333
5393,32022R0355
5394,32007D0133
5395,32019R1163
5396,32021R1972
5397,32022D1627
5398,32007R1234
5399,32023R0974
5400,01998R0974-20230101
5401,31999R1635
5402,32017D0003
5403,32019R1148
5404,32014H0070R(01)
5405,32021R1429
5406,32007D0065
5407,32010R0699
5408,22015D0857
5409,32007D0076
5410,32006R0711
5411,02017D1442-20170817
5412,31998L0079R(04)
5413,32022L0282
5414,02017R0039-20230114
5415,32017R0574
5416,22014A0830(02)R(03)
5417,32003R1642
5418,31980D1359
5419,31985A0396
5420,31996D0554
5421,32003D1209
5422,32014L0045R(03)
5423,32021R2104
5424,31996L0071R(08)
5425,31991R3648
5426,32022R1362R(01)
5427,32003R1802
5428,32011R0316
5429,02019R0244-20230318
5430,32006R0847
5431,32017R2403
5432,31993R0696
5433,31983L0127
5434,31985R3718
5435,32000R2548
5436,32017D2013
5437,32019R1588
5438,32021R1077
5439,32012R0556
5440,32007R1352
5441,32019R0788R(03)
5442,31973L0358
5443,32021D1002
5444,31977R0495
5445,02004R1559-20130604
5446,32005D0270
5447,32014D0900
5448,31996R1356
5449,32015D2187
5450,32012D0160
5451,32014R0807
5452,32008D0695
5453,32018D0007
5454,32023R1426
5455,32013L0059
5456,32021R1937
5457,31990D0413
5458,32016R1996
5459,31980D0001
5460,31996Y0530(01)
5461,32001R1783
5462,32010D1215(01)
5463,32008D0421
5464,32012D0412
5465,32020R1820
5466,32008R0587
5467,32023R1454
5468,32005B0552
5469,32006E0773
5470,22005D0043
5471,32013R0886
5472,32013D0705
5473,01958D1127(01)-19640622
5474,32014L0023R(01)
5475,32003R2204
5476,32004D0777R(01)
5477,32014D0499
5478,32004D0162
5479,32007D0831
5480,32008R1137
5481,31981D1062
5482,32021D1298
5483,32002D0036
5484,41994X1110
5485,32004R2252
5486,02008R0771-20160615
5487,32017D0175R(02)
5488,32014D0049
5489,32010D0812
5490,32013R1283
5491,32009R0517
5492,32021R0114
5493,32023R1119
5494,31996Y0801(02)
5495,32020R0591
5496,32003D0710(01)
5497,31999R1666
5498,32016R0038
5499,32015R1308
5500,32011R1336
5501,32018D1890
5502,02014R1014-20140928
5503,32021R0590
5504,32021D1481
5505,32006R1913
5506,32013R0609R(01)
5507,32000R0344
5508,02008R1165-20140110
5509,32022D0429
5510,32002L0057
5511,32022R2502
5512,32014R0433
5513,32022D2574
5514,02012R1081-20121212
5515,32008L0083
5516,32014R1101
5517,32009D0454
5518,32023R1597
5519,32001R0747R(03)
5520,32022R1396
5521,31986Y1231(03)
5522,32021R1060R(01)
5523,32014L0017R(01)
5524,32011D0820
5525,32021R1121
5526,32016L1148
5527,32021D0988
5528,31991R0104R(02)
5529,32017D1245
5530,32017R1123
5531,32020O1514
5532,32008R0103
5533,22006A0824(01)
5534,32014L0053
5535,31983D0474
5536,32020R0782
5537,22023D0902
5538,32022D2199
5539,01998A0817(02)-20130101
5540,31991D0297
5541,32008R1099R(01)
5542,32014R1227
5543,32021R1416
5544,32012D0763
5545,32008D0793
5546,31995D0319
5547,32014R0540R(02)
5548,32003R2026
5549,32016D1209
5550,22005D0956
5551,31991D0315R(01)
5552,32006D0547
5553,02010D0412-20100713
5554,32011D0531
5555,32012D0276
5556,32012D0161
5557,22004D0078(01)
5558,31978Y0927(01)
5559,31989A0527
5560,32009L0030
5561,02013R1311-20200417
5562,32016R1852
5563,32014R0462
5564,32003R0494
5565,32007R0105
5566,32020D2025
5567,32021R0665
5568,32003R0428
5569,32020R1244
5570,02022R1925-20221012
5571,32007D0836
5572,32018D0283
5573,31997R2018
5574,32020R0256
5575,31986Y0705(01)
5576,32013R0068R(04)
5577,31971R1408R(08)
5578,32009L0147R(01)
5579,32021R2195
5580,32013R0750
5581,32010D0014
5582,32004R0261R(03)
5583,32020D0108
5584,31975Y0725(02)
5585,32007D0411(01)
5586,32022D1311
5587,32011R0404R(03)
5588,32020R1784
5589,31961X1201
5590,31997D0577
5591,32018D1103
5592,32007D1150
5593,32023R1202
5594,02003R1500-20040501
5595,32002R1007
5596,32004R0802R(01)
5597,32014R0358
5598,32021D1982
5599,31966H0484
5600,32022D0895
5601,32018R1239
5602,32011R1256
5603,32000R1150
5604,22023D1146
5605,32023R1578
5606,31993Y0120(02)
5607,31998Y0207(01)
5608,32021D1227
5609,32003L0063
5610,32013R1272
5611,32007G1129(01)
5612,32023R0104
5613,31982D0861
5614,31999Y0128(01)
5615,32019R0092
5616,02001L0018-20210327
5617,42014X0314(01)
5618,32022L2438
5619,32013D0037
5620,32016R0679R(03)
5621,22018D0383
5622,31994D0192
5623,31989R2122
5624,22005A0713(01)
5625,32006L0127
5626,32004R2088
5627,32007L0049
5628,31983R2074
5629,32006D1016
5630,32017R2470
5631,02001L0096-20081211
5632,32004R0873
5633,02015D1937-20221014
5634,32018D0499
5635,22004A1127(01)
5636,01974D0296-19840224
5637,32013R0555
5638,32018L0958
5639,32013Q0626(01)
5640,31989R0451
5641,32020R0018
5642,32020R0145
5643,32020R2153
5644,32000D0223
5645,32013R0782
5646,02015R2365-20220812
5647,32009R0810R(01)
5648,32007R1375
5649,22013D0507(01)
5650,32015R0051
5651,02012R0307-20230409
5652,31994D0444
5653,32009D0720
5654,32005R0635
5655,31978D0538
5656,22012D0663
5657,01984A0512(01)-20210527
5658,32007D0164
5659,31994Y1105(02)
5660,32006R1896R(03)
5661,22012D0121
5662,32017D2376
5663,32013R0752
5664,32008D0582(01)
5665,32018D1082
5666,32017R0882
5667,31983R3647
5668,31987R3665
5669,31987Y0704(02)
5670,32020R0551
5671,32020D1806
5672,32006D0400R(01)
5673,02021D0641-20230322
5674,22015D1219
5675,31982R3331
5676,32001D0470
5677,32007H0209
5678,02006R1367-20230429
5679,02010A0204(01)-20230313
5680,32014R0143
5681,32014R1390
5682,32018D0487
5683,32015D2277
5684,32017L0593R(01)
5685,32003R0209
5686,32021R2222
5687,32016D0617(01)
5688,32017R0806
5689,32004D0064
5690,01985D0011-19870612
5691,32005R0126
5692,32002R2195
5693,31996R0921
5694,32014R0361R(03)
5695,31997R0938
5696,32017D0399
5697,32009D0721
5698,32020D0263
5699,31988R4107
5700,32008H0390
5701,32020D1355
5702,32013D0641
5703,32013R0865
5704,32019R2144R(04)
5705,31975R1009
5706,32016L1029
5707,32019R0004
5708,32017D1474
5709,32020D0871
5710,32016R0276
5711,42023D1135
5712,02005L0036-20211210
5713,32022R1253
5714,32021R1420
5715,31988H0590
5716,32012R0836
5717,32019D0392
5718,32013R1307
5719,32021R0933
5720,32012R0117
5721,32008R0669
5722,32012D0472
5723,32007R0834R(05)
5724,32014L0100
5725,01985R3718-19860516
5726,32021R1703
5727,32015D0025
5728,31980L0181R(02)
5729,32008R0361
5730,31992R3006
5731,31989H0049
5732,32023D1502
5733,32019R2186
5734,32021R1715
5735,32010D0424(10)
5736,32019R2122
5737,32001D0001
5738,22006A0524(02)
5739,22023D0642
5740,32005D0954
5741,32020R2093R(02)
5742,02012D0642-20230805
5743,32006R0474
5744,32014R0289
5745,32022D0549
5746,22009A0530(01)
5747,02017D1219-20230329
5748,32010R0724
5749,22008D0811
5750,32004R0550
5751,32020D1707
5752,32020R0278
5753,32011R1197
5754,32013R0378
5755,32021D0792
5756,02007D0116-20230306
5757,22016A1224(01)
5758,32008L0033
5759,32022D0607
5760,32007D0668
5761,31996Y0821(02)
5762,32007R0438
5763,32012D0653
5764,32008R0771
5765,32009R1043
5766,01984D0511-19851126
5767,22022D2064
5768,31996L0071R(04)
5769,32022D2254
5770,32010D0701
5771,32014R1378
5772,32015D1293
5773,32003F0568
5774,02008L0119-20191214
5775,32021R0759
5776,32023R0699
5777,32019Q1206(01)
5778,32020D0290
5779,31998D0188
5780,32006H0339
5781,31997Y0624(01)
5782,02020R0996-20230617
5783,32001D0361
5784,32003D0913
5785,32002R0447
5786,32021R0050
5787,32022D1169
5788,32019R0766
5789,32011R0798
5790,32004D0617
5791,32016D2267
5792,31974R2681
5793,22000D0713(05)
5794,32006R1066
5795,32013R1003
5796,32007R1559
5797,32021R1008
5798,32010R0436
5799,31996D0546
5800,31997L0070
5801,32021D1402
5802,32000R0764
5803,32013R0575R(03)
5804,32012D0306
5805,32017D1792
5806,32023D1573
5807,31993D0125
5808,32014R0154
5809,32021R2124
5810,22019A0806(01)
5811,31991R1545
5812,22009D0497
5813,02005R1552-20090807
5814,32014R0577
5815,32023D1586
5816,32003R1181
5817,32007D0097
5818,22016D2127
5819,22016A0916(01)R(01)
5820,32020D0243
5821,32010L0031R(01)
5822,02014R0537-20140616
5823,32017R0822
5824,32002A0205(02)
5825,32022R0312
5826,31974R0002
5827,32019R2103
5828,32021R2052
5829,02013R1074-20131127
5830,32016D1764
5831,02014R1322-20180626
5832,32014H0662
5833,32011R0010R(06)
5834,32012R0623
5835,32022R0007
5836,32015D0043
5837,31986Y0925(01)
5838,32003D0672
5839,32022R2120
5840,32004R0726
5841,32021L1270
5842,32012L0034R(04)
5843,32017O0007
5844,32003R2003
5845,32018L0843
5846,31991R0843
5847,22013A1024(02)
5848,31990R3657
5849,22003D0096
5850,31992D0170
5851,32023D1013
5852,32007D0834
5853,31973D0274
5854,32010R0844
5855,01992L0106-20130701
5856,32006D1672R(01)
5857,32023D1503
5858,32013R0713
5859,31972D0457
5860,32010A0414(01)
5861,32023D1006
5862,32021R0378R(01)
5863,32010D0741
5864,02002L0056-20200216
5865,22016D1074
5866,01994D0140-20050317
5867,01976D0228-20000205
5868,31995R1802
5869,32011R0090R(01)
5870,32016L0011
5871,22021A0730(01)
5872,22016D1163
5873,31989D0285
5874,32022D0728
5875,32015R1820
5876,02008R0555-20180303
5877,31994D0715
5878,32015D0784
5879,32021R1191
5880,32016R1642
5881,31966D0031
5882,32020D0955
5883,32009R0508
5884,32009L0016R(01)
5885,32013L0045
5886,02007R0218-20210101
5887,02008R0543-20130701
5888,22014A0520(01)
5889,32003R1829
5890,32015D2400
5891,32022D0539
5892,32021D2043
5893,32022D2522
5894,32002R2245
5895,32020R1634
5896,01996D0411-20040520
5897,32019R1896
5898,32013D0377(01)
5899,32021R1528
5900,31977D0527R(01)
5901,32020L0012
5902,32020R0687
5903,21980A1118(01)
5904,31998R1963
5905,32013R1178
5906,31961D1009
5907,32014R1359
5908,32004D0787
5909,21999A1211(01)
5910,32000R1474
5911,32004R0013
5912,32009D0476
5913,02014R0910-20140917
5914,32002R0141
5915,32012R0221
5916,31980D1281
5917,32021R1091
5918,31996Y0919(05)
5919,32005R2171
5920,31994L0063
5921,32022D1928
5922,32001R1386
5923,31991D0618
5924,32014R1302R(01)
5925,32002L0065
5926,02007D0479-20140320
5927,32021L0514
5928,31996R1095
5929,32008R0566R(01)
5930,31997D0761
5931,21996A0214(02)
5932,32015D0213(01)
5933,32021R1150
5934,32014R0733
5935,31992D0138
5936,32019R0834
5937,32006D0752
5938,32011L0095R(01)
5939,31982R1861
5940,31993R2976
5941,01987A0522(01)-20070101
5942,32005D0349
5943,32021D1746
5944,02021R2066-20230101
5945,31983D0472
5946,31982D0795
5947,32021O0830
5948,32014R1286R(01)
5949,32016D1819
5950,32022R2343
5951,32006R0928
5952,32007D0436
5953,32021R1401
5954,32010D0412
5955,22016A1001(02)
5956,32013R0952R(04)
5957,32019R0149
5958,31991R1911R(01)
5959,22023D1124
5960,32014R0897R(01)
5961,32019L0175
5962,31995R0626
5963,32023R1021
5964,32002R0999
5965,02014R1112-20141022
5966,32004R0273
5967,32019R0244
5968,02009L0148-20190726
5969,02002R0963-20020724
5970,32019R2089
5971,31980D1043
5972,32006R0166
5973,32011R0993
5974,02010D0381-20161006
5975,32018R1709
5976,31992Y1216(01)
5977,32010D0295
5978,02009L0100-20161006
5979,31991Y0226(01)
5980,32019R0620
5981,32022D0242
5982,31997L0062
5983,32014R0702R(02)
5984,32007R0416
5985,32010R0632
5986,32003R2119
5987,01989L0654-20190726
5988,32019R1011
5989,32023R1538
5990,31980L0181
5991,32013R0254
5992,32014R0772
5993,32021R0235
5994,31991L0676
5995,21982A0712(01)
5996,32019L0178
5997,31980D0029
5998,32019R2020R(01)
5999,02014X0314(01)-20140314
6000,32004R0885
6001,31980D0969
6002,32013D0762
6003,32017D1218
6004,32011D0433
6005,31997D0270
6006,02021R2097-20230706
6007,32011R0626R(05)
6008,02020R0852-20200622
6009,32014D0668
6010,32016D1099
